record_point,rotation_different,animator_rotation,agent_rotation,reward
107, 12.62998, 2598448, 3071173, 0.7505957
108, 12.62826, 2463226, 3004796, 0.7692153
109, 10.25895, 2469984, 3277063, 0.7838341
110, 7.863143, 2473075, 3114243, 0.7872725
111, 7.143435, 2604378, 3136384, 0.7976769
112, 7.862006, 2606713, 2889376, 0.7965918
113, 7.660012, 2610180, 2729718, 0.7991558
114, 8.513117, 2614723, 2723686, 0.7978279
115, 11.46835, 2488288, 2535688, 0.7873051
116, 10.78843, 2487727, 2570456, 0.7861704
117, 8.91358, 2486327, 3110659, 0.7848062
118, 8.740569, 2606266, 3320324, 0.7843587
119, 9.684316, 2594583, 3203278, 0.7957109
120, 8.855993, 2581696, 3038077, 0.8078215
121, 8.3073, 2565465, 3179187, 0.8126613
122, 7.390484, 2552526, 3290792, 0.8072674
123, 8.717687, 2410790, 3094962, 0.7985449
124, 11.7627, 2273073, 3254696, 0.7901267
125, 10.15143, 2635549, 3311689, 0.7973418
126, 10.34384, 2608331, 3132175, 0.7820624
127, 11.22637, 2587536, 2782819, 0.7899902
128, 11.44694, 2572422, 2945899, 0.7866417
129, 13.11924, 2563953, 3048354, 0.7487243
130, 17.036, 2558992, 3023189, 0.7481143
131, 17.57636, 2556499, 3256617, 0.7647721
132, 16.99783, 2557217, 2984724, 0.75859
133, 13.53765, 2688469, 2957735, 0.7564903
134, 15.64272, 2691623, 3111679, 0.7534543
135, 13.96355, 2564725, 3011803, 0.7786719
136, 13.5062, 2696256, 3144474, 0.7869362
137, 12.19681, 2566027, 3345720, 0.7876746
138, 13.28325, 2564449, 3390122, 0.7805139
139, 14.94254, 2562447, 3213022, 0.7821203
140, 15.47276, 2559167, 3151622, 0.7754847
141, 13.3994, 2555262, 3197216, 0.7880847
142, 11.88909, 2550561, 2852649, 0.7892506
143, 12.56718, 2542535, 3162681, 0.7806982
144, 10.84755, 2560185, 3151348, 0.7963575
145, 9.283022, 2394218, 3206260, 0.7975551
146, 10.88181, 2255413, 3255593, 0.7827095
147, 13.3156, 2259279, 3436714, 0.7728251
148, 11.86409, 2394616, 3054160, 0.7749306
149, 9.206971, 2394249, 3138238, 0.7892676
150, 8.74077, 2401289, 3310982, 0.7980838
151, 10.11185, 2407247, 3105004, 0.7902744
152, 10.62326, 2425438, 2991757, 0.79544
153, 9.926028, 2578183, 3004107, 0.7968507
154, 9.155557, 2862888, 2969750, 0.7900491
155, 9.979263, 2754198, 2931136, 0.7890913
156, 11.01607, 2766808, 3138670, 0.7940696
157, 9.995056, 2767339, 2909141, 0.7794837
158, 11.59841, 2764853, 2844242, 0.780139
159, 13.17813, 2756626, 2881653, 0.7822571
160, 12.1563, 2618978, 2872645, 0.7806441
161, 11.17975, 2610001, 2981632, 0.7699706
162, 13.11299, 2622407, 3069967, 0.764759
163, 16.54514, 2757481, 3104527, 0.7623823
164, 17.10613, 2753426, 3076571, 0.7614454
165, 15.77177, 2487112, 2851720, 0.7660081
166, 14.04931, 2473367, 2809388, 0.763405
167, 13.51677, 2589954, 2850687, 0.7672695
168, 12.52025, 2582654, 2944473, 0.7713122
169, 11.20562, 2586271, 3371138, 0.7844811
170, 12.18415, 2489335, 3538231, 0.7800609
171, 16.82452, 2607253, 3302115, 0.7503805
172, 19.37638, 2624903, 3206561, 0.7401413
173, 16.73271, 2638911, 2954606, 0.7519781
174, 13.07605, 2636592, 2815921, 0.7664614
175, 11.99527, 2749886, 2795321, 0.7652661
176, 15.30763, 2589472, 2885816, 0.7475389
177, 16.09987, 2804411, 2889047, 0.7592407
178, 14.91385, 3033674, 2841847, 0.7691027
179, 13.78639, 3014173, 2919255, 0.7711011
180, 13.87741, 3005318, 2987709, 0.7724386
181, 16.34629, 3001415, 3070933, 0.7643065
182, 16.71897, 3000924, 2927598, 0.7659941
183, 14.11201, 2999874, 3066070, 0.7748811
184, 12.78165, 2999873, 2825650, 0.7798106
185, 11.53055, 2998853, 2893950, 0.7682948
186, 13.05474, 2866359, 2983721, 0.7741022
187, 14.02577, 2867436, 3007660, 0.7771062
188, 14.2473, 2882273, 2813842, 0.7739799
189, 16.54148, 3033178, 3421212, 0.762557
190, 20.90613, 3047188, 3220922, 0.7439106
191, 23.15591, 3058091, 3319437, 0.7464441
192, 23.33689, 3064840, 3496956, 0.7432046
193, 23.82859, 3199349, 3010508, 0.7355841
194, 23.34393, 3199095, 2989048, 0.7201342
195, 21.98276, 3198138, 2954513, 0.7112132
196, 23.97478, 3196795, 3023145, 0.7332439
197, 26.57077, 3195065, 3083402, 0.7388094
198, 26.98198, 3193814, 2845984, 0.7403675
199, 24.61133, 3062188, 3157032, 0.7437403
200, 19.82711, 3060262, 3039955, 0.7464675
201, 15.27091, 2796400, 3235144, 0.7636968
202, 12.48764, 2788030, 3140665, 0.772422
203, 12.22128, 2780069, 3233194, 0.7774898
204, 13.69338, 2902653, 3271863, 0.7708154
205, 16.72807, 2895497, 2734319, 0.7525384
206, 19.94626, 2889075, 2927190, 0.7463132
207, 19.57545, 2883228, 2826487, 0.7519419
208, 17.15566, 2877705, 3181894, 0.7537684
209, 15.85839, 2742654, 3177314, 0.7527289
210, 17.76235, 2737457, 3185708, 0.7398431
211, 20.05322, 2473236, 3291935, 0.7356365
212, 19.40122, 2468540, 3063320, 0.7401838
213, 20.66649, 2464353, 2785277, 0.7345982
214, 26.89543, 2460787, 2671026, 0.7048064
215, 32.1467, 2457890, 3072190, 0.698707
216, 27.72758, 2455778, 2945267, 0.7103723
217, 22.72627, 2455219, 2756400, 0.7296201
218, 17.04397, 2462674, 2923665, 0.7412246
219, 15.04109, 2203515, 3119305, 0.7533324
220, 16.71463, 2197402, 3078741, 0.7398241
221, 19.00285, 2196824, 3024502, 0.7274497
222, 22.57204, 2198793, 2653318, 0.7160607
223, 32.69755, 2202595, 2641625, 0.6569757
224, 43.25308, 2208430, 2645170, 0.6544816
225, 46.64633, 2338914, 2721429, 0.652817
226, 43.34659, 2339786, 2838420, 0.674926
227, 35.82027, 2204267, 2707578, 0.694879
228, 27.14242, 2196615, 2566092, 0.6968264
229, 21.44484, 2190021, 2474110, 0.6964059
230, 19.24941, 2185671, 2833496, 0.7006695
231, 19.39414, 2182692, 3245504, 0.7152262
232, 20.61433, 2180082, 3066891, 0.716926
233, 21.78628, 2177481, 3281965, 0.697131
234, 26.49126, 2174164, 3083975, 0.6829191
235, 31.00743, 2171086, 2968440, 0.6841071
236, 32.65604, 2169252, 2856881, 0.6749767
237, 32.73724, 2169048, 2669525, 0.6593602
238, 35.79515, 2170052, 2483595, 0.6673152
239, 42.59005, 2172557, 2354922, 0.6571568
240, 46.28651, 2175552, 2683151, 0.6420075
241, 46.45518, 2179085, 3449945, 0.6361396
242, 48.95634, 2313097, 3501317, 0.6255144
243, 44.93343, 2187663, 3133619, 0.6287965
244, 41.13034, 2194053, 3290092, 0.6262403
245, 36.97079, 2202950, 2820200, 0.6138178
246, 41.88452, 2217654, 2571391, 0.6210318
247, 43.63343, 2264415, 2488295, 0.6061572
248, 38.51841, 2512547, 2476088, 0.6404345
249, 35.35905, 2532233, 2899041, 0.6581731
250, 33.57612, 2553399, 2793649, 0.6697998
251, 36.26047, 2566995, 3303307, 0.6309474
252, 36.71209, 2570798, 3487056, 0.6357814
253, 35.54546, 2575095, 2625636, 0.6392801
254, 32.43851, 2579889, 2801457, 0.647772
255, 33.93367, 2584743, 2476795, 0.6520579
256, 37.30444, 2589843, 2605586, 0.6503959
257, 38.90376, 2594957, 2595900, 0.6355358
258, 32.17854, 2600106, 2936751, 0.6355599
259, 33.9102, 2605230, 3200606, 0.6148446
260, 34.65111, 2610348, 3331141, 0.6187462
261, 34.87687, 2615534, 3302144, 0.5934649
262, 35.70439, 2620287, 3551943, 0.5896428
263, 36.97577, 2624840, 3029584, 0.5986094
264, 34.09946, 2627695, 2641813, 0.5941796
265, 28.17683, 2630636, 2664952, 0.5971947
266, 27.84779, 2633710, 2835092, 0.5800694
267, 32.42348, 2634464, 2883079, 0.5800694
268, 0, 2729421, 2729421, 0.5800694
269, 3.019683, 2729421, 2998860, 0.7755989
270, 4.617075, 2519777, 2992457, 0.8126949
271, 5.582591, 2597773, 2740966, 0.8059508
272, 10.07886, 2600162, 2995603, 0.7654559
273, 13.6871, 2602331, 2706114, 0.7559389
274, 13.47609, 2603506, 2808239, 0.7607627
275, 11.68503, 2598448, 2524126, 0.7784194
276, 11.98953, 2463226, 2994028, 0.7793074
277, 15.33908, 2469984, 2756271, 0.7692167
278, 21.05221, 2473075, 3216922, 0.7450276
279, 19.41367, 2604378, 3125234, 0.7474146
280, 16.29732, 2606713, 3229729, 0.7554516
281, 14.75258, 2610180, 2578828, 0.7644644
282, 13.3479, 2614723, 2872427, 0.7694086
283, 12.31887, 2488288, 2623638, 0.7727416
284, 11.04955, 2487727, 2289159, 0.7853776
285, 9.408927, 2486327, 2896766, 0.7894638
286, 9.433731, 2606266, 2873329, 0.7813255
287, 14.10708, 2594583, 2783626, 0.7629926
288, 19.57522, 2581696, 3086490, 0.7459376
289, 18.13149, 2565465, 2788869, 0.7440934
290, 14.95359, 2552526, 2721094, 0.7558936
291, 17.61844, 2410790, 2675701, 0.7310396
292, 19.9378, 2273073, 2905888, 0.7223246
293, 19.9564, 2635549, 2628680, 0.734639
294, 16.80783, 2608331, 2720023, 0.7477958
295, 15.4693, 2587536, 2554410, 0.758047
296, 13.79021, 2572422, 2361061, 0.7755259
297, 12.57606, 2563953, 2866586, 0.7853218
298, 13.43909, 2558992, 3083585, 0.7879969
299, 11.89605, 2556499, 2583430, 0.7795874
300, 13.475, 2557217, 2658830, 0.7732251
301, 17.81089, 2688469, 2720634, 0.7621459
302, 17.62779, 2691623, 2641060, 0.7755883
303, 15.1901, 2564725, 2636157, 0.7715436
304, 13.70067, 2696256, 2654063, 0.7728124
305, 14.96306, 2566027, 2692940, 0.7715978
306, 14.56141, 2564449, 2836898, 0.7646984
307, 14.80003, 2562447, 2603616, 0.7608432
308, 16.05645, 2559167, 2783319, 0.7628096
309, 20.26124, 2555262, 2879368, 0.7488579
310, 19.7633, 2550561, 2749971, 0.753178
311, 17.04033, 2542535, 2725916, 0.7473259
312, 14.38807, 2560185, 2972404, 0.7562868
313, 15.50032, 2394218, 3216027, 0.7297159
314, 14.45914, 2255413, 3226022, 0.7554236
315, 11.60583, 2259279, 3590856, 0.7578329
316, 11.48565, 2394616, 3076855, 0.7628787
317, 15.22352, 2394249, 2918727, 0.756608
318, 18.29281, 2401289, 2477146, 0.760657
319, 19.90144, 2407247, 2527792, 0.7545583
320, 18.53518, 2425438, 3020400, 0.7517959
321, 18.37663, 2578183, 3723555, 0.7483832
322, 20.32343, 2862888, 3145344, 0.7276474
323, 23.12806, 2754198, 3919875, 0.7226298
324, 22.13964, 2766808, 3225024, 0.723901
325, 22.16944, 2767339, 2698993, 0.7166319
326, 25.50653, 2764853, 2234112, 0.6973203
327, 27.92609, 2756626, 2572989, 0.6760899
328, 28.42111, 2618978, 2478898, 0.7103282
329, 24.90026, 2610001, 2331965, 0.7258615
330, 24.81427, 2622407, 2326709, 0.6967058
331, 25.68749, 2757481, 3103728, 0.7012522
332, 28.1154, 2753426, 3361531, 0.6949042
333, 24.70146, 2487112, 3003335, 0.7050664
334, 21.21762, 2473367, 3025362, 0.7173104
335, 22.07956, 2589954, 2797107, 0.7165005
336, 26.13903, 2582654, 2642162, 0.7034037
337, 26.39482, 2586271, 2589206, 0.7004128
338, 20.9638, 2489335, 2835029, 0.7237489
339, 19.92773, 2607253, 2994606, 0.7139236
340, 25.30531, 2624903, 3337561, 0.6753575
341, 31.7901, 2638911, 2968301, 0.6761803
342, 25.17294, 2636592, 2706640, 0.6771558
343, 22.65063, 2749886, 2649675, 0.6964034
344, 19.79877, 2589472, 2737915, 0.6816961
345, 20.22009, 2804411, 2972360, 0.6821343
346, 24.70743, 3033674, 3198266, 0.6864586
347, 29.60033, 3014173, 3360253, 0.6835381
348, 26.61158, 3005318, 3079730, 0.678681
349, 24.31976, 3001415, 3192313, 0.6690882
350, 27.52752, 3000924, 2837648, 0.6332837
351, 28.50681, 2999874, 2914902, 0.6187195
352, 32.30066, 2999873, 2609141, 0.6237777
353, 30.60468, 2998853, 2691330, 0.6735445
354, 29.03575, 2866359, 2542523, 0.6446673
355, 0, 2729421, 2729421, 0.6446673
356, 0, 2729421, 2729421, 0.7809245
357, 3.379648, 2519777, 3093189, 0.7980186
358, 4.258372, 2597773, 3267793, 0.8046436
359, 7.571881, 2600162, 3024315, 0.7842358
360, 9.828752, 2602331, 3189945, 0.7654468
361, 14.43463, 2603506, 3125149, 0.7532868
362, 11.25693, 2598448, 2991111, 0.7825224
363, 7.348161, 2463226, 2914732, 0.776541
364, 7.916711, 2469984, 2846245, 0.7898005
365, 12.89656, 2473075, 2934565, 0.7640247
366, 17.64263, 2604378, 2895690, 0.7597801
367, 15.80381, 2606713, 3404773, 0.761698
368, 11.21455, 2610180, 3266115, 0.7709079
369, 8.921916, 2614723, 3166024, 0.7749126
370, 9.188412, 2488288, 2826618, 0.7660574
371, 9.515813, 2487727, 2938774, 0.795271
372, 8.217383, 2486327, 2990559, 0.7955894
373, 8.177729, 2606266, 3083658, 0.7996317
374, 11.31257, 2594583, 3133159, 0.7758274
375, 15.11599, 2581696, 3199536, 0.767778
376, 14.94197, 2565465, 3476832, 0.7702061
377, 14.15734, 2552526, 3000482, 0.7738175
378, 13.30228, 2410790, 2937054, 0.7706645
379, 12.45694, 2273073, 2881636, 0.7590358
380, 9.281693, 2635549, 3002539, 0.779067
381, 8.755839, 2608331, 3553004, 0.79028
382, 12.18382, 2587536, 3467474, 0.7876177
383, 16.36213, 2572422, 3394931, 0.7738507
384, 13.92378, 2563953, 3547339, 0.771392
385, 11.8081, 2558992, 2992546, 0.7659521
386, 15.62457, 2556499, 3033807, 0.7716904
387, 16.83865, 2557217, 3033029, 0.781908
388, 15.2341, 2688469, 2909775, 0.785315
389, 12.14592, 2691623, 3240746, 0.788877
390, 11.58075, 2564725, 3376546, 0.7893721
391, 12.56363, 2696256, 3579349, 0.7888775
392, 14.51698, 2566027, 3253333, 0.7877513
393, 17.02804, 2564449, 2917994, 0.7804087
394, 17.28058, 2562447, 3095518, 0.7724086
395, 17.43892, 2559167, 2936451, 0.7708207
396, 19.40844, 2555262, 2839900, 0.7691989
397, 18.08224, 2550561, 2795400, 0.777761
398, 15.4539, 2542535, 2970327, 0.7859086
399, 13.86777, 2560185, 3395893, 0.7839532
400, 13.893, 2394218, 3563865, 0.7915067
401, 13.56252, 2255413, 3549764, 0.7914304
402, 12.59562, 2259279, 3167813, 0.7845926
403, 11.79992, 2394616, 3528918, 0.7895693
404, 11.22889, 2394249, 3683237, 0.7960417
405, 10.881, 2401289, 3247747, 0.797639
406, 11.447, 2407247, 3338862, 0.7883284
407, 11.09625, 2425438, 3415591, 0.7892314
408, 11.32647, 2578183, 3371990, 0.7877526
409, 8.804789, 2862888, 3145926, 0.7929636
410, 8.281792, 2754198, 2956009, 0.794188
411, 8.683377, 2766808, 3025121, 0.7845932
412, 7.861713, 2767339, 3181212, 0.7959372
413, 7.422333, 2764853, 2916740, 0.7926716
414, 10.19393, 2756626, 2835013, 0.7854444
415, 14.68033, 2618978, 2984917, 0.7678702
416, 14.16138, 2610001, 3263886, 0.7629399
417, 10.52911, 2622407, 3348891, 0.7681084
418, 10.15166, 2757481, 2816718, 0.7655035
419, 13.89988, 2753426, 2702924, 0.7625477
420, 15.1872, 2487112, 2571860, 0.771035
421, 13.61788, 2473367, 2565761, 0.7698867
422, 13.88196, 2589954, 3310568, 0.7626051
423, 17.81007, 2582654, 3149798, 0.7365838
424, 19.27547, 2586271, 3242937, 0.7310937
425, 17.03684, 2489335, 3044990, 0.742847
426, 16.90164, 2607253, 2896571, 0.7432981
427, 16.17125, 2624903, 3052169, 0.7443537
428, 18.02376, 2638911, 2607939, 0.7409138
429, 18.70057, 2636592, 2292188, 0.7411493
430, 17.02078, 2749886, 2426171, 0.7589299
431, 16.46605, 2589472, 2584332, 0.7594669
432, 18.59198, 2804411, 2751304, 0.7370423
433, 20.23085, 3033674, 2910334, 0.7205651
434, 18.94667, 3014173, 3013366, 0.702632
435, 21.64904, 3005318, 2640241, 0.7172454
436, 29.85942, 3001415, 3224973, 0.6884922
437, 31.997, 3000924, 2973734, 0.675957
438, 29.53131, 2999874, 2541813, 0.6883809
439, 24.2826, 2999873, 2607556, 0.7048274
440, 23.5387, 2998853, 2855898, 0.7292176
441, 22.89264, 2866359, 3279243, 0.7133688
442, 25.26114, 2867436, 2789099, 0.7001153
443, 23.8733, 2882273, 2667748, 0.7083368
444, 24.99682, 3033178, 2489210, 0.6775622
445, 32.77071, 3047188, 2453883, 0.6589074
446, 38.6993, 3058091, 2721923, 0.6747939
447, 34.7607, 3064840, 2766885, 0.6910719
448, 32.29477, 3199349, 2860568, 0.6990544
449, 30.46461, 3199095, 2803811, 0.7120892
450, 26.62212, 3198138, 3263933, 0.7095748
451, 26.67295, 3196795, 3421943, 0.6876
452, 34.28761, 3195065, 3160647, 0.6448696
453, 36.61105, 3193814, 3164126, 0.6862643
454, 41.77864, 3062188, 3164405, 0.6388607
455, 43.431, 3060262, 3209240, 0.6267042
456, 45.16857, 2796400, 3208362, 0.6541243
457, 46.06446, 2788030, 3209081, 0.6775561
458, 48.42487, 2780069, 2543656, 0.6567224
459, 52.55495, 2902653, 2780382, 0.6411154
460, 49.85882, 2895497, 3015334, 0.6635772
461, 44.20012, 2889075, 2997550, 0.6778646
462, 41.58857, 2883228, 2969504, 0.6894568
463, 44.06, 2877705, 2634344, 0.6700891
464, 46.47687, 2742654, 2591011, 0.6564361
465, 46.81855, 2737457, 2637545, 0.6544216
466, 47.192, 2473236, 2385523, 0.626391
467, 44.45647, 2468540, 1986539, 0.6218085
468, 40.69425, 2464353, 2795749, 0.6516789
469, 41.06623, 2460787, 3127540, 0.6374509
470, 38.41671, 2457890, 2605248, 0.6516603
471, 40.04869, 2455778, 2334636, 0.6407215
472, 42.9299, 2455219, 2352452, 0.6349918
473, 45.40203, 2462674, 2278324, 0.6573309
474, 47.34106, 2203515, 2230799, 0.6501586
475, 49.44599, 2197402, 2228379, 0.6246885
476, 44.2188, 2196824, 2621020, 0.6411804
477, 41.3775, 2198793, 2631413, 0.6643711
478, 41.35007, 2202595, 2753256, 0.6587635
479, 37.60414, 2208430, 2561828, 0.6630661
480, 39.51896, 2338914, 2977601, 0.6258789
481, 41.03769, 2339786, 2922685, 0.6355488
482, 48.07735, 2204267, 3129665, 0.6236631
483, 48.02749, 2196615, 2977231, 0.6351054
484, 49.12972, 2190021, 2688729, 0.6192665
485, 49.20919, 2185671, 2679377, 0.6066873
486, 44.60733, 2182692, 2980650, 0.6323525
487, 42.61185, 2180082, 3255689, 0.6357986
488, 44.32621, 2177481, 3186277, 0.6219168
489, 45.95723, 2174164, 3053920, 0.5969167
490, 47.48376, 2171086, 2919728, 0.6038653
491, 47.55207, 2169252, 2583267, 0.6093533
492, 47.11557, 2169048, 2625467, 0.6171657
493, 49.05658, 2170052, 2417623, 0.5979464
494, 0, 2729421, 2729421, 0.5979464
495, 1.460561, 2729421, 2882880, 0.7760912
496, 5.847534, 2519777, 2972907, 0.7777527
497, 9.64572, 2597773, 2807537, 0.7783075
498, 12.1175, 2600162, 2387556, 0.756321
499, 8.608559, 2602331, 2448216, 0.762094
500, 8.697613, 2603506, 2571298, 0.77356
501, 6.386626, 2598448, 2730521, 0.7740742
502, 6.934093, 2463226, 2551420, 0.7819517
503, 9.082158, 2469984, 3187484, 0.7848524
504, 9.250074, 2473075, 2919702, 0.7836387
505, 14.07083, 2604378, 2517359, 0.7601874
506, 16.61394, 2606713, 2605957, 0.7566563
507, 15.23009, 2610180, 2742681, 0.7616426
508, 12.11088, 2614723, 2767123, 0.7525384
509, 13.63606, 2488288, 3030625, 0.729251
510, 15.77279, 2487727, 2923385, 0.7516648
511, 15.82281, 2486327, 2712466, 0.7694137
512, 13.69003, 2606266, 2954896, 0.7681862
513, 12.24706, 2594583, 2517832, 0.7774304
514, 12.935, 2581696, 2712103, 0.7633798
515, 16.08475, 2565465, 3171549, 0.7621576
516, 14.9236, 2552526, 3382465, 0.7580351
517, 11.59081, 2410790, 3098405, 0.7666116
518, 9.558434, 2273073, 2685182, 0.778235
519, 9.116287, 2635549, 2665516, 0.7705263
520, 10.15773, 2608331, 2307637, 0.7801456
521, 10.81762, 2587536, 2332718, 0.771853
522, 12.10809, 2572422, 2421125, 0.7573766
523, 13.36324, 2563953, 2423552, 0.751072
524, 12.43729, 2558992, 2677381, 0.7525917
525, 12.22984, 2556499, 2467235, 0.7594712
526, 12.93504, 2557217, 2755621, 0.7732426
527, 13.70617, 2688469, 2500444, 0.7720227
528, 15.92242, 2691623, 2749135, 0.7346157
529, 19.75716, 2564725, 2785603, 0.7227284
530, 20.13153, 2696256, 2444360, 0.7242972
531, 21.58577, 2566027, 2660045, 0.720226
532, 28.35821, 2564449, 2967714, 0.6791857
533, 33.83829, 2562447, 2814606, 0.6832541
534, 36.34336, 2559167, 3109620, 0.6593797
535, 38.17143, 2555262, 2498154, 0.6831713
536, 36.86828, 2550561, 2505528, 0.6848698
537, 31.19641, 2542535, 2447593, 0.6787471
538, 31.4713, 2560185, 2384027, 0.6759542
539, 34.26518, 2394218, 2419679, 0.6814756
540, 32.80087, 2255413, 2379772, 0.6840068
541, 31.68273, 2259279, 2644934, 0.6778564
542, 29.9111, 2394616, 2469172, 0.680684
543, 31.536, 2394249, 2737544, 0.6775092
544, 32.18583, 2401289, 2482404, 0.6832064
545, 31.95299, 2407247, 2429747, 0.6853427
546, 30.61435, 2425438, 2747743, 0.679559
547, 29.03881, 2578183, 2847412, 0.6820078
548, 27.29752, 2862888, 2944807, 0.6752458
549, 27.27465, 2754198, 3094025, 0.66029
550, 26.86993, 2766808, 2936779, 0.6511084
551, 27.895, 2767339, 3054370, 0.663447
552, 29.99291, 2764853, 2923615, 0.6302465
553, 29.49947, 2756626, 3023160, 0.6238531
554, 28.04347, 2618978, 2800937, 0.625652
555, 27.72183, 2610001, 3094279, 0.6356669
556, 25.0431, 2622407, 3014866, 0.6319112
557, 24.73509, 2757481, 2990346, 0.6366533
558, 25.45319, 2753426, 2798975, 0.6464638
559, 0, 2729421, 2729421, 0.6464638
560, 1.53737, 2729421, 2670259, 0.7736012
